url_length,https,subdomain_count,has_ip,hyphen_count,digit_ratio,path_length,has_at_symbol,brand_keyword_count,label
18,1,1,0,0,0.0,0,0,0,0
29,1,1,0,0,0.0,0,0,0,0
20,1,1,0,0,0.0,0,0,0,0
22,1,1,0,0,0.0,0,0,0,0
29,1,1,0,0,0.0,0,0,0,0
23,1,1,0,0,0.0,0,0,0,0
17,1,1,0,0,0.0,0,0,0,0
25,1,1,0,0,0.0,0,0,0,0
21,1,1,0,0,0.231,0,0,0,0
16,1,1,0,0,0.0,0,0,0,0
20,1,1,0,0,0.0,0,0,0,0
20,1,1,0,0,0.0,0,0,0,0
32,1,1,0,0,0.0,0,0,0,0
17,1,1,0,1,0.0,0,0,0,0
19,1,1,0,0,0.0,0,0,0,0
19,1,1,0,0,0.0,0,0,0,0
19,1,1,0,0,0.0,0,0,0,0
22,1,1,0,0,0.0,0,0,0,0
19,1,1,0,0,0.0,0,0,0,0
29,1,1,0,0,0.0,0,0,0,0
20,1,1,0,0,0.0,0,0,1,0
22,1,2,0,0,0.0,0,0,0,0
17,1,1,0,0,0.0,0,0,0,0
20,1,1,0,0,0.0,0,0,0,0
17,1,1,0,0,0.0,0,0,0,0
22,1,1,0,0,0.214,0,0,0,0
17,1,1,0,0,0.0,0,0,0,0
27,1,1,0,1,0.0,0,0,0,0
14,1,1,0,0,0.0,0,0,0,0
24,1,1,0,0,0.0,0,0,0,0
29,1,1,0,1,0.0,0,0,0,0
19,1,1,0,0,0.0,0,0,0,0
23,1,1,0,0,0.0,0,0,0,0
20,1,1,0,0,0.0,0,0,0,0
18,1,1,0,0,0.0,0,0,0,0
25,1,1,0,0,0.0,0,0,0,0
19,1,1,0,0,0.0,0,0,0,0
15,1,1,0,0,0.0,0,0,0,0
22,1,1,0,0,0.0,0,0,0,0
21,1,2,0,0,0.0,0,0,0,0
21,1,1,0,0,0.0,0,0,0,0
21,1,1,0,0,0.0,0,0,0,0
17,1,1,0,0,0.0,0,0,0,0
29,1,1,0,0,0.0,0,0,0,0
31,1,1,0,0,0.0,0,0,0,0
20,1,1,0,0,0.0,0,0,0,0
21,1,1,0,0,0.0,0,0,0,0
21,1,1,0,0,0.0,0,0,0,0
30,1,1,0,1,0.0,0,0,0,0
20,1,1,0,0,0.0,0,0,0,0
21,1,1,0,0,0.0,0,0,0,0
22,1,1,0,0,0.0,0,0,0,0
19,1,1,0,0,0.0,0,0,0,0
19,1,1,0,0,0.0,0,0,0,0
23,1,1,0,0,0.0,0,0,0,0
27,1,1,0,0,0.105,0,0,0,0
20,1,1,0,0,0.167,0,0,0,0
15,1,1,0,0,0.143,0,0,0,0
21,1,2,0,0,0.0,0,0,0,0
19,1,1,0,0,0.0,0,0,0,0
19,1,2,0,0,0.091,0,0,0,0
25,1,1,0,0,0.0,0,0,0,0
17,1,1,0,0,0.111,0,0,0,0
23,1,1,0,0,0.0,0,0,0,0
17,1,2,0,0,0.0,0,0,0,0
20,1,1,0,0,0.0,0,0,0,0
21,1,1,0,1,0.0,0,0,0,0
17,1,2,0,0,0.0,0,0,0,0
24,1,1,0,0,0.0,0,0,0,0
31,1,1,0,0,0.0,0,0,0,0
16,1,1,0,0,0.0,0,0,0,0
21,1,2,0,0,0.0,0,0,0,0
22,1,1,0,0,0.0,0,0,0,0
26,1,1,0,0,0.0,0,0,0,0
21,1,1,0,0,0.0,0,0,0,0
19,1,1,0,1,0.0,0,0,0,0
21,1,1,0,1,0.0,0,0,0,0
23,1,1,0,0,0.0,0,0,0,0
26,1,1,0,0,0.0,0,0,0,0
14,1,1,0,0,0.0,0,0,0,0
22,1,1,0,0,0.0,0,0,0,0
23,1,1,0,0,0.067,0,0,0,0
36,1,1,0,0,0.0,0,0,0,0
19,1,1,0,0,0.0,0,0,0,0
20,1,1,0,0,0.0,0,0,0,0
22,1,1,0,0,0.0,0,0,0,0
26,1,1,0,1,0.0,0,0,0,0
26,1,2,0,0,0.0,0,0,0,0
16,1,1,0,0,0.0,0,0,0,0
24,1,2,0,0,0.0,0,0,0,0
22,1,1,0,0,0.0,0,0,0,0
22,1,1,0,0,0.0,0,0,0,0
21,1,1,0,0,0.0,0,0,0,0
16,1,1,0,0,0.0,0,0,0,0
26,1,1,0,0,0.0,0,0,0,0
18,1,2,0,0,0.0,0,0,0,0
19,1,1,0,0,0.0,0,0,0,0
17,1,1,0,0,0.0,0,0,0,0
20,1,1,0,0,0.0,0,0,0,0
17,1,1,0,0,0.0,0,0,0,0
23,1,1,0,0,0.0,0,0,0,0
18,1,1,0,0,0.0,0,0,0,0
18,1,2,0,0,0.0,0,0,0,0
21,1,1,0,0,0.0,0,0,0,0
20,1,1,0,0,0.0,0,0,0,0
19,1,1,0,1,0.0,0,0,0,0
26,1,1,0,0,0.0,0,0,0,0
25,1,1,0,0,0.0,0,0,0,0
19,1,1,0,0,0.0,0,0,0,0
17,1,1,0,0,0.0,0,0,0,0
19,1,1,0,0,0.0,0,0,0,0
24,1,1,0,0,0.0,0,0,0,0
17,1,1,0,0,0.0,0,0,0,0
28,1,1,0,0,0.0,0,0,0,0
19,1,1,0,0,0.0,0,0,0,0
28,1,1,0,2,0.0,0,0,0,0
18,1,1,0,0,0.2,0,0,0,0
19,1,2,0,0,0.0,0,0,0,0
17,1,1,0,0,0.0,0,0,0,0
23,1,1,0,0,0.0,0,0,1,0
20,1,1,0,0,0.0,0,0,0,0
23,1,1,0,0,0.0,0,0,0,0
17,1,1,0,0,0.333,0,0,0,0
23,1,1,0,0,0.0,0,0,0,0
23,1,1,0,0,0.0,0,0,0,0
34,1,1,0,1,0.0,0,0,0,0
22,1,1,0,0,0.0,0,0,0,0
20,1,1,0,1,0.0,0,0,0,0
17,1,1,0,0,0.111,0,0,0,0
19,1,1,0,0,0.0,0,0,0,0
26,1,1,0,1,0.0,0,0,0,0
22,1,1,0,0,0.143,0,0,0,0
20,1,1,0,0,0.0,0,0,0,0
22,1,2,0,0,0.0,0,0,0,0
21,1,1,0,0,0.0,0,0,0,0
22,1,2,0,0,0.0,0,0,0,0
24,1,2,0,0,0.0,0,0,0,0
24,1,2,0,0,0.0,0,0,0,0
24,1,1,0,0,0.0,0,0,0,0
20,1,1,0,0,0.0,0,0,0,0
19,1,1,0,0,0.0,0,0,0,0
22,1,1,0,0,0.0,0,0,0,0
29,1,1,0,3,0.0,0,0,0,0
19,1,1,0,0,0.0,0,0,0,0
22,1,1,0,1,0.0,0,0,0,0
22,1,1,0,0,0.0,0,0,0,0
15,1,1,0,0,0.0,0,0,0,0
22,1,1,0,0,0.0,0,0,0,0
20,1,1,0,0,0.0,0,0,0,0
20,1,1,0,0,0.167,0,0,0,0
40,1,1,0,0,0.0,0,0,0,0
21,1,1,0,0,0.0,0,0,0,0
23,1,1,0,0,0.0,0,0,0,0
23,1,1,0,0,0.0,0,0,0,0
27,1,1,0,1,0.0,0,0,0,0
15,1,1,0,0,0.0,0,0,0,0
21,1,2,0,0,0.0,0,0,0,0
21,1,1,0,0,0.0,0,0,0,0
21,1,1,0,0,0.0,0,0,0,0
28,1,1,0,0,0.0,0,0,0,0
26,1,1,0,0,0.0,0,0,0,0
19,1,1,0,0,0.0,0,0,0,0
17,1,1,0,0,0.0,0,0,0,0
25,1,1,0,0,0.0,0,0,0,0
14,1,1,0,0,0.0,0,0,0,0
25,1,2,0,0,0.0,0,0,0,0
23,1,2,0,0,0.0,0,0,0,0
27,1,1,0,2,0.0,0,0,0,0
22,1,1,0,0,0.0,0,0,0,0
26,1,1,0,0,0.111,0,0,0,0
25,1,1,0,0,0.176,0,0,0,0
17,1,1,0,0,0.0,0,0,0,0
21,1,1,0,0,0.0,0,0,0,0
24,1,1,0,0,0.0,0,0,0,0
19,1,1,0,0,0.0,0,0,0,0
17,1,1,0,0,0.0,0,0,0,0
24,1,1,0,0,0.0,0,0,0,0
27,1,1,0,0,0.0,0,0,0,0
18,1,1,0,0,0.3,0,0,0,0
18,1,1,0,0,0.0,0,0,0,0
29,1,1,0,0,0.0,0,0,0,0
24,1,1,0,0,0.0,0,0,0,0
19,1,1,0,0,0.0,0,0,0,0
18,1,1,0,0,0.0,0,0,0,0
21,1,1,0,0,0.0,0,0,0,0
23,1,1,0,0,0.133,0,0,0,0
27,1,1,0,0,0.0,0,0,0,0
14,1,1,0,0,0.0,0,0,0,0
21,1,1,0,0,0.0,0,0,0,0
17,1,1,0,0,0.222,0,0,0,0
26,1,1,0,0,0.0,0,0,0,0
18,1,1,0,0,0.0,0,0,0,0
26,1,2,0,0,0.0,0,0,0,0
24,1,1,0,0,0.062,0,0,0,0
19,1,2,0,0,0.0,0,0,0,0
14,1,1,0,0,0.0,0,0,0,0
18,1,1,0,0,0.0,0,0,0,0
25,1,1,0,1,0.0,0,0,0,0
22,1,1,0,0,0.0,0,0,0,0
22,1,1,0,0,0.0,0,0,0,0
22,1,1,0,0,0.0,0,0,0,0
25,1,1,0,0,0.0,0,0,0,0
16,1,1,0,0,0.125,0,0,0,0
17,1,1,0,0,0.0,0,0,0,0
25,1,1,0,1,0.0,0,0,0,0
19,1,1,0,0,0.091,0,0,0,0
23,1,1,0,0,0.0,0,0,0,0
19,1,1,0,0,0.0,0,0,0,0
21,1,1,0,0,0.0,0,0,0,0
25,1,1,0,0,0.0,0,0,0,0
22,1,1,0,0,0.0,0,0,0,0
18,1,1,0,0,0.0,0,0,0,0
15,1,1,0,0,0.0,0,0,0,0
16,1,1,0,0,0.0,0,0,0,0
19,1,1,0,0,0.0,0,0,0,0
23,1,1,0,0,0.0,0,0,0,0
18,1,1,0,0,0.0,0,0,0,0
16,1,1,0,0,0.0,0,0,0,0
28,1,1,0,0,0.0,0,0,0,0
26,1,1,0,0,0.0,0,0,0,0
18,1,1,0,0,0.0,0,0,0,0
16,1,1,0,0,0.0,0,0,0,0
22,1,1,0,0,0.0,0,0,0,0
20,1,1,0,1,0.0,0,0,0,0
19,1,1,0,0,0.0,0,0,0,0
23,1,1,0,0,0.0,0,0,0,0
26,1,1,0,0,0.0,0,0,0,0
21,1,1,0,0,0.0,0,0,0,0
19,1,1,0,1,0.091,0,0,0,0
17,1,1,0,0,0.0,0,0,0,0
18,1,1,0,0,0.0,0,0,0,0
24,1,1,0,1,0.0,0,0,0,0
30,1,1,0,0,0.0,0,0,0,0
23,1,1,0,1,0.0,0,0,0,0
22,1,1,0,1,0.0,0,0,0,0
25,1,1,0,0,0.0,0,0,0,0
23,1,1,0,0,0.067,0,0,0,0
21,1,1,0,0,0.0,0,0,0,0
29,1,1,0,0,0.0,0,0,0,0
20,1,2,0,0,0.0,0,0,0,0
22,1,1,0,1,0.0,0,0,0,0
19,1,1,0,0,0.0,0,0,0,0
29,1,1,0,0,0.0,0,0,0,0
24,1,1,0,1,0.0,0,0,0,0
15,1,1,0,0,0.0,0,0,0,0
27,1,1,0,0,0.0,0,0,0,0
22,1,1,0,0,0.0,0,0,0,0
26,1,1,0,0,0.0,0,0,0,0
21,1,1,0,0,0.0,0,0,0,0
19,1,2,0,0,0.0,0,0,0,0
19,1,1,0,0,0.0,0,0,0,0
16,1,1,0,0,0.0,0,0,0,0
15,1,1,0,0,0.0,0,0,0,0
34,1,1,0,0,0.0,0,0,0,0
20,1,1,0,0,0.0,0,0,0,0
21,1,1,0,0,0.0,0,0,0,0
23,1,1,0,0,0.067,0,0,0,0
19,1,1,0,0,0.0,0,0,0,0
17,1,1,0,0,0.0,0,0,0,0
22,1,1,0,1,0.0,0,0,0,0
30,1,1,0,0,0.0,0,0,0,0
29,1,1,0,0,0.0,0,0,0,0
20,1,1,0,0,0.0,0,0,0,0
19,1,1,0,0,0.0,0,0,0,0
21,1,1,0,1,0.0,0,0,0,0
21,1,1,0,0,0.0,0,0,0,0
31,1,1,0,0,0.0,0,0,0,0
18,1,1,0,0,0.0,0,0,0,0
31,1,1,0,0,0.0,0,0,0,0
24,1,1,0,0,0.0,0,0,0,0
36,1,1,0,0,0.0,0,0,0,0
24,1,1,0,0,0.0,0,0,0,0
15,1,1,0,0,0.0,0,0,0,0
20,1,1,0,0,0.0,0,0,0,0
20,1,1,0,0,0.0,0,0,0,0
20,1,2,0,0,0.0,0,0,0,0
25,1,1,0,0,0.0,0,0,0,0
17,1,1,0,0,0.0,0,0,0,0
26,1,1,0,0,0.0,0,0,0,0
21,1,1,0,0,0.0,0,0,0,0
27,1,1,0,0,0.0,0,0,0,0
19,1,2,0,0,0.0,0,0,0,0
20,1,1,0,0,0.0,0,0,0,0
25,1,2,0,0,0.0,0,0,0,0
17,1,1,0,0,0.111,0,0,0,0
20,1,1,0,0,0.0,0,0,0,0
23,1,1,0,0,0.0,0,0,0,0
16,1,1,0,0,0.0,0,0,0,0
29,1,1,0,0,0.0,0,0,0,0
14,1,1,0,0,0.0,0,0,0,0
28,1,2,0,0,0.0,0,0,0,0
23,1,1,0,0,0.0,0,0,0,0
25,1,1,0,0,0.0,0,0,0,0
20,1,1,0,0,0.0,0,0,0,0
20,1,1,0,0,0.0,0,0,0,0
20,1,1,0,0,0.0,0,0,0,0
16,1,1,0,0,0.0,0,0,0,0
26,1,1,0,0,0.0,0,0,0,0
23,1,1,0,1,0.0,0,0,0,0
14,1,1,0,0,0.0,0,0,0,0
18,1,1,0,0,0.0,0,0,0,0
21,1,1,0,0,0.0,0,0,0,0
26,1,1,0,1,0.0,0,0,0,0
29,1,1,0,0,0.0,0,0,0,0
24,1,1,0,0,0.0,0,0,0,0
27,1,1,0,0,0.0,0,0,0,0
18,1,2,0,0,0.0,0,0,0,0
21,1,1,0,0,0.231,0,0,0,0
24,1,1,0,0,0.0,0,0,0,0
32,1,1,0,2,0.0,0,0,0,0
19,1,1,0,0,0.0,0,0,0,0
21,1,1,0,0,0.154,0,0,0,0
27,1,1,0,0,0.0,0,0,0,0
30,1,1,0,2,0.0,0,0,0,0
23,1,1,0,0,0.0,0,0,0,0
18,1,1,0,0,0.0,0,0,0,0
21,1,1,0,0,0.154,0,0,0,0
28,1,1,0,0,0.0,0,0,0,0
22,1,1,0,0,0.0,0,0,0,0
17,1,1,0,0,0.0,0,0,0,0
26,1,1,0,0,0.0,0,0,0,0
16,1,1,0,0,0.0,0,0,0,0
29,1,2,0,0,0.0,0,0,0,0
22,1,1,0,0,0.0,0,0,0,0
23,1,1,0,0,0.0,0,0,0,0
19,1,1,0,0,0.0,0,0,0,0
19,1,1,0,0,0.0,0,0,0,0
25,1,1,0,0,0.0,0,0,0,0
19,1,1,0,0,0.0,0,0,0,0
21,1,1,0,1,0.0,0,0,0,0
22,1,1,0,0,0.0,0,0,0,0
23,1,1,0,0,0.0,0,0,0,0
18,1,1,0,0,0.3,0,0,0,0
18,1,1,0,0,0.3,0,0,0,0
25,1,1,0,0,0.0,0,0,0,0
30,1,1,0,0,0.0,0,0,0,0
19,1,1,0,0,0.0,0,0,0,0
19,1,1,0,0,0.0,0,0,0,0
21,1,1,0,0,0.0,0,0,0,0
21,1,1,0,0,0.0,0,0,0,0
22,1,1,0,0,0.0,0,0,0,0
17,1,1,0,0,0.0,0,0,0,0
24,1,1,0,0,0.0,0,0,0,0
28,1,1,0,0,0.0,0,0,0,0
18,1,1,0,0,0.0,0,0,0,0
21,1,1,0,0,0.077,0,0,0,0
22,1,1,0,0,0.214,0,0,0,0
20,1,1,0,0,0.0,0,0,0,0
28,1,1,0,0,0.0,0,0,0,0
18,1,1,0,0,0.3,0,0,0,0
15,1,1,0,0,0.0,0,0,0,0
23,1,1,0,0,0.0,0,0,0,0
22,1,2,0,0,0.0,0,0,0,0
21,1,1,0,0,0.0,0,0,0,0
25,1,2,0,0,0.0,0,0,0,0
15,1,1,0,0,0.0,0,0,0,0
23,1,1,0,0,0.0,0,0,0,0
21,1,1,0,0,0.0,0,0,0,0
23,1,1,0,0,0.067,0,0,0,0
17,1,1,0,0,0.0,0,0,0,0
22,1,1,0,0,0.0,0,0,0,0
25,1,1,0,0,0.0,0,0,0,0
23,1,2,0,0,0.0,0,0,0,0
21,1,1,0,0,0.0,0,0,0,0
24,1,2,0,1,0.0,0,0,0,0
21,1,1,0,0,0.0,0,0,0,0
28,1,1,0,0,0.0,0,0,0,0
26,1,1,0,0,0.0,0,0,0,0
25,1,1,0,0,0.0,0,0,0,0
19,1,1,0,0,0.0,0,0,0,0
28,1,2,0,0,0.0,0,0,0,0
27,1,1,0,0,0.0,0,0,0,0
19,1,1,0,0,0.0,0,0,0,0
21,1,1,0,0,0.0,0,0,0,0
18,1,1,0,0,0.0,0,0,0,0
18,1,1,0,0,0.0,0,0,0,0
19,1,2,0,0,0.0,0,0,0,0
17,1,1,0,0,0.333,0,0,0,0
29,1,1,0,0,0.0,0,0,0,0
22,1,2,0,0,0.0,0,0,0,0
23,1,1,0,0,0.267,0,0,0,0
27,1,1,0,0,0.0,0,0,0,0
18,1,1,0,0,0.0,0,0,0,0
25,1,1,0,0,0.0,0,0,0,0
23,1,1,0,0,0.0,0,0,0,0
28,1,1,0,0,0.0,0,0,0,0
26,1,1,0,0,0.0,0,0,0,0
26,1,1,0,0,0.0,0,0,0,0
24,1,1,0,0,0.0,0,0,0,0
26,1,2,0,0,0.0,0,0,0,0
23,1,2,0,0,0.0,0,0,0,0
22,1,1,0,0,0.0,0,0,0,0
20,1,1,0,0,0.0,0,0,0,0
31,1,1,0,0,0.0,0,0,0,0
26,1,1,0,0,0.0,0,0,0,0
16,1,1,0,0,0.0,0,0,0,0
22,1,1,0,0,0.0,0,0,0,0
23,1,1,0,0,0.0,0,0,0,0
21,1,1,0,0,0.0,0,0,0,0
23,1,1,0,0,0.0,0,0,0,0
18,1,1,0,0,0.0,0,0,0,0
20,1,1,0,0,0.0,0,0,0,0
24,1,1,0,0,0.0,0,0,0,0
21,1,1,0,0,0.0,0,0,0,0
23,1,1,0,1,0.0,0,0,0,0
17,1,1,0,0,0.0,0,0,0,0
23,1,1,0,0,0.0,0,0,0,0
21,1,1,0,0,0.0,0,0,0,0
24,1,2,0,0,0.0,0,0,0,0
21,1,1,0,0,0.0,0,0,0,0
20,1,1,0,0,0.0,0,0,0,0
21,1,1,0,0,0.0,0,0,0,0
26,1,1,0,0,0.0,0,0,0,0
21,1,1,0,0,0.0,0,0,0,0
22,1,1,0,0,0.0,0,0,0,0
34,1,1,0,0,0.0,0,0,0,0
28,1,1,0,0,0.0,0,0,0,0
24,1,2,0,0,0.0,0,0,0,0
24,1,1,0,0,0.0,0,0,0,0
14,1,1,0,0,0.0,0,0,0,0
20,1,1,0,0,0.25,0,0,0,0
22,1,1,0,0,0.0,0,0,0,0
18,1,1,0,0,0.0,0,0,0,0
23,1,1,0,0,0.0,0,0,0,0
27,1,1,0,0,0.0,0,0,0,0
15,1,1,0,0,0.0,0,0,0,0
19,1,1,0,0,0.0,0,0,0,0
22,1,1,0,0,0.0,0,0,0,0
21,1,1,0,0,0.0,0,0,0,0
23,1,1,0,0,0.0,0,0,0,0
20,1,1,0,0,0.417,0,0,0,0
29,1,1,0,0,0.0,0,0,0,0
22,1,1,0,0,0.0,0,0,0,0
21,1,1,0,0,0.0,0,0,0,0
21,1,1,0,0,0.154,0,0,0,0
23,1,2,0,0,0.0,0,0,0,0
17,1,1,0,0,0.0,0,0,0,0
22,1,1,0,0,0.0,0,0,0,0
21,1,2,0,0,0.0,0,0,0,0
15,1,1,0,0,0.0,0,0,0,0
22,1,1,0,0,0.0,0,0,0,0
25,1,1,0,0,0.0,0,0,0,0
21,1,1,0,0,0.0,0,0,0,0
27,1,1,0,0,0.0,0,0,0,0
26,1,1,0,0,0.0,0,0,0,0
21,1,1,0,0,0.0,0,0,0,0
19,1,1,0,0,0.0,0,0,0,0
21,1,1,0,0,0.0,0,0,0,0
26,1,1,0,0,0.0,0,0,0,0
18,1,1,0,0,0.0,0,0,0,0
29,1,1,0,0,0.0,0,0,0,0
20,1,1,0,0,0.0,0,0,0,0
20,1,1,0,0,0.0,0,0,0,0
23,1,1,0,0,0.267,0,0,0,0
18,1,1,0,0,0.0,0,0,1,0
17,1,1,0,0,0.0,0,0,0,0
18,1,1,0,0,0.0,0,0,0,0
24,1,1,0,1,0.0,0,0,0,0
21,1,1,0,0,0.0,0,0,0,0
22,1,1,0,0,0.0,0,0,0,0
30,1,1,0,0,0.0,0,0,0,0
24,1,1,0,0,0.0,0,0,0,0
18,1,1,0,0,0.0,0,0,0,0
24,1,2,0,0,0.0,0,0,0,0
21,1,1,0,0,0.0,0,0,0,0
18,1,1,0,0,0.0,0,0,0,0
24,1,1,0,1,0.0,0,0,0,0
20,1,1,0,0,0.0,0,0,0,0
28,1,1,0,0,0.0,0,0,0,0
23,1,1,0,0,0.0,0,0,0,0
21,1,1,0,0,0.0,0,0,0,0
21,1,1,0,0,0.0,0,0,0,0
19,1,1,0,0,0.0,0,0,0,0
24,1,1,0,0,0.0,0,0,0,0
22,1,2,0,0,0.0,0,0,0,0
19,1,2,0,0,0.0,0,0,0,0
19,1,1,0,0,0.0,0,0,0,0
17,1,1,0,0,0.0,0,0,0,0
21,1,1,0,0,0.0,0,0,0,0
18,1,1,0,0,0.0,0,0,0,0
15,1,1,0,0,0.0,0,0,0,0
24,1,1,0,0,0.0,0,0,0,0
19,1,1,0,0,0.0,0,0,0,0
20,1,1,0,0,0.0,0,0,0,0
22,1,1,0,0,0.286,0,0,0,0
19,1,1,0,0,0.0,0,0,0,0
33,1,1,0,0,0.0,0,0,0,0
31,1,2,0,0,0.0,0,0,0,0
27,1,1,0,0,0.0,0,0,0,0
21,1,1,0,0,0.0,0,0,0,0
23,1,1,0,0,0.0,0,0,0,0
18,1,1,0,1,0.0,0,0,0,0
23,1,1,0,0,0.0,0,0,0,0
23,1,1,0,0,0.0,0,0,0,0
27,1,1,0,0,0.0,0,0,0,0
26,1,1,0,1,0.0,0,0,0,0
25,1,1,0,1,0.0,0,0,0,0
21,1,1,0,0,0.154,0,0,0,0
20,1,1,0,0,0.0,0,0,0,0
31,1,1,0,0,0.0,0,0,0,0
25,1,1,0,0,0.0,0,0,0,0
35,1,1,0,1,0.0,0,0,0,0
20,1,1,0,0,0.0,0,0,0,0
17,1,1,0,0,0.222,0,0,0,0
31,1,1,0,0,0.0,0,0,0,0
15,1,1,0,0,0.0,0,0,0,0
15,1,1,0,0,0.0,0,0,0,0
17,1,1,0,0,0.0,0,0,0,0
20,1,1,0,0,0.0,0,0,0,0
23,1,1,0,0,0.0,0,0,0,0
17,1,1,0,0,0.0,0,0,0,0
23,1,1,0,0,0.0,0,0,0,0
20,1,1,0,0,0.0,0,0,0,0
19,1,1,0,0,0.0,0,0,0,0
18,1,1,0,0,0.0,0,0,0,0
21,1,1,0,0,0.0,0,0,0,0
19,1,1,0,0,0.0,0,0,0,0
20,1,1,0,0,0.0,0,0,0,0
24,1,1,0,0,0.0,0,0,0,0
17,1,1,0,0,0.0,0,0,0,0
24,1,1,0,0,0.0,0,0,0,0
16,1,1,0,1,0.0,0,0,0,0
28,1,1,0,0,0.0,0,0,0,0
17,1,1,0,0,0.0,0,0,0,0
20,1,1,0,0,0.0,0,0,0,0
16,1,1,0,0,0.0,0,0,0,0
19,1,1,0,0,0.0,0,0,0,0
19,1,2,0,0,0.0,0,0,0,0
22,1,1,0,1,0.0,0,0,0,0
17,1,1,0,0,0.0,0,0,0,0
30,1,1,0,0,0.0,0,0,0,0
24,1,1,0,0,0.0,0,0,0,0
22,1,1,0,0,0.0,0,0,0,0
14,1,1,0,0,0.0,0,0,0,0
27,1,1,0,0,0.0,0,0,0,0
29,1,1,0,0,0.0,0,0,0,0
18,1,1,0,0,0.3,0,0,0,0
20,1,1,0,0,0.0,0,0,0,0
26,1,1,0,0,0.0,0,0,0,0
24,1,1,0,0,0.0,0,0,0,0
22,1,1,0,0,0.0,0,0,0,0
22,1,1,0,0,0.0,0,0,0,0
25,1,1,0,0,0.0,0,0,0,0
22,1,1,0,1,0.0,0,0,0,0
20,1,1,0,0,0.0,0,0,0,0
20,1,1,0,0,0.0,0,0,0,0
27,1,2,0,0,0.0,0,0,0,0
20,1,1,0,0,0.0,0,0,0,0
23,1,1,0,0,0.0,0,0,0,0
25,1,1,0,0,0.0,0,0,0,0
21,1,1,0,1,0.0,0,0,0,0
16,1,1,0,0,0.0,0,0,0,0
16,1,1,0,0,0.0,0,0,0,0
28,1,1,0,0,0.0,0,0,0,0
18,1,1,0,0,0.0,0,0,0,0
25,1,1,0,0,0.0,0,0,0,0
19,1,1,0,0,0.0,0,0,0,0
23,1,1,0,0,0.0,0,0,0,0
19,1,1,0,0,0.0,0,0,0,0
29,1,1,0,0,0.0,0,0,0,0
21,1,1,0,0,0.0,0,0,0,0
25,1,1,0,1,0.0,0,0,0,0
17,1,1,0,0,0.0,0,0,0,0
28,1,1,0,0,0.0,0,0,0,0
18,1,1,0,0,0.0,0,0,0,0
19,1,1,0,0,0.0,0,0,0,0
25,1,1,0,0,0.0,0,0,0,0
21,1,1,0,0,0.0,0,0,0,0
16,1,1,0,1,0.25,0,0,0,0
20,1,1,0,0,0.0,0,0,0,0
28,1,1,0,0,0.15,0,0,0,0
19,1,1,0,0,0.0,0,0,0,0
27,1,1,0,0,0.0,0,0,0,0
18,1,1,0,0,0.0,0,0,0,0
21,1,1,0,0,0.308,0,0,0,0
24,1,1,0,0,0.0,0,0,0,0
32,1,1,0,0,0.0,0,0,0,0
25,1,1,0,0,0.0,0,0,0,0
25,1,1,0,0,0.0,0,0,0,0
20,1,1,0,0,0.5,0,0,0,0
20,1,1,0,0,0.25,0,0,0,0
17,1,1,0,0,0.0,0,0,0,0
20,1,1,0,0,0.0,0,0,0,0
18,1,1,0,0,0.1,0,0,0,0
23,1,1,0,0,0.0,0,0,0,0
24,1,1,0,0,0.0,0,0,0,0
27,1,1,0,1,0.0,0,0,0,0
18,1,2,0,0,0.0,0,0,0,0
19,1,1,0,0,0.0,0,0,0,0
20,1,1,0,0,0.0,0,0,0,0
21,1,1,0,0,0.0,0,0,0,0
17,1,1,0,0,0.0,0,0,0,0
22,1,1,0,1,0.0,0,0,0,0
27,1,2,0,0,0.0,0,0,0,0
31,1,1,0,0,0.0,0,0,0,0
24,1,2,0,0,0.0,0,0,0,0
28,1,1,0,0,0.0,0,0,0,0
17,1,1,0,0,0.0,0,0,0,0
20,1,1,0,0,0.0,0,0,0,0
16,1,1,0,0,0.0,0,0,0,0
21,1,1,0,0,0.0,0,0,0,0
19,1,1,0,0,0.0,0,0,0,0
18,1,1,0,0,0.0,0,0,0,0
19,1,1,0,0,0.0,0,0,0,0
19,1,1,0,0,0.0,0,0,0,0
19,1,1,0,0,0.0,0,0,0,0
26,1,3,0,0,0.0,0,0,0,0
28,1,1,0,0,0.0,0,0,0,0
19,1,1,0,0,0.0,0,0,0,0
27,1,1,0,0,0.0,0,0,0,0
23,1,1,0,0,0.133,0,0,0,0
19,1,1,0,0,0.0,0,0,0,0
23,1,1,0,0,0.0,0,0,0,0
26,1,1,0,0,0.0,0,0,0,0
22,1,1,0,0,0.0,0,0,0,0
33,1,1,0,0,0.0,0,0,0,0
22,1,1,0,1,0.0,0,0,0,0
22,1,1,0,0,0.0,0,0,0,0
17,1,1,0,0,0.0,0,0,0,0
22,1,1,0,0,0.143,0,0,0,0
19,1,1,0,0,0.182,0,0,0,0
21,1,1,0,0,0.0,0,0,0,0
27,1,1,0,0,0.0,0,0,0,0
18,1,1,0,0,0.0,0,0,0,0
20,1,2,0,0,0.0,0,0,0,0
16,1,1,0,0,0.0,0,0,0,0
24,1,1,0,0,0.0,0,0,0,0
14,1,1,0,0,0.0,0,0,0,0
19,1,1,0,0,0.0,0,0,0,0
20,1,2,0,0,0.0,0,0,0,0
30,1,1,0,0,0.0,0,0,0,0
20,1,1,0,0,0.0,0,0,0,0
21,1,1,0,0,0.0,0,0,0,0
